"","feature","task","shap_phi","fname","group","taxa"
"1074","erodi",30,18.7460581061715,"erodi","structural","Depygm"
"1075","parmado",30,6.72227834575444,"parmado","structural","Depygm"
"1076","pd_top",30,14.8906007442996,"pd_top","structural","Depygm"
"1077","pH",30,15.5930271001694,"pH","physchem","Depygm"
"1078","proxi_eau_fast",30,1.36185868623564,"proxi_eau_fast","hydro","Depygm"
"1079","silt",30,9.12460568809094,"silt","structural","Depygm"
"1080","wr",30,12.2037917128649,"wr","hydro","Depygm"
"1081","awc_top",31,42.405210654391,"awc_top","hydro","Derubi"
"1082","bio_1",31,21.9237710187864,"TMeanY","temperature","Derubi"
"1083","bio_10",31,27.6889797959756,"TMeanWarmQ","temperature","Derubi"
"1084","bio_11",31,9.71208860808751,"TMeanColdQ","temperature","Derubi"
"1085","bio_12",31,16.2723092124611,"PTotY","precipitation","Derubi"
"1086","bio_13",31,53.8878565060068,"PWetM","precipitation","Derubi"
"1087","bio_14",31,13.6009527412476,"PDryM","precipitation","Derubi"
"1088","bio_15",31,14.8708224881394,"PSeason","precipitation","Derubi"
"1089","bio_16",31,14.5643003329355,"PWetQ","precipitation","Derubi"
"1090","bio_17",31,6.79355446086498,"PDryQ","precipitation","Derubi"
"1091","bio_18",31,40.7149062458426,"PWarmQ","precipitation","Derubi"
"1092","bio_19",31,35.1426450866088,"PColdQ","precipitation","Derubi"
"1093","bio_2",31,9.29101147978101,"TMeanRngD","temperature","Derubi"
"1094","bio_3",31,12.41920194434,"TIso","temperature","Derubi"
"1095","bio_4",31,32.2265513340384,"TSeason","temperature","Derubi"
"1096","bio_5",31,24.1977261167043,"TMaxWarmM","temperature","Derubi"
"1097","bio_6",31,14.2679573225207,"TMinColdM","temperature","Derubi"
"1098","bio_7",31,29.7983039703476,"TRngY","temperature","Derubi"
"1099","bio_8",31,27.7669171131542,"TMeanWetQ","temperature","Derubi"
"1100","bio_9",31,18.1966308583366,"TMeanDryQ","temperature","Derubi"
"1101","bs_top",31,13.8911255511688,"bs_top","hydro","Derubi"
"1102","Carbone",31,28.517909807018,"C","physchem","Derubi"
"1103","cec_top",31,35.9313727359287,"cec_top","hydro","Derubi"
"1104","clay",31,52.7146802998474,"clay","structural","Derubi"
"1105","clc",31,52.2467619389971,"clc","landcover","Derubi"
"1106","CN",31,59.1297455338226,"CN","physchem","Derubi"
"1107","crusting",31,24.6264094265644,"crusting","structural","Derubi"
"1108","dgh",31,5.82673513769172,"dgh","structural","Derubi"
"1109","dimp",31,6.27074437758652,"dimp","structural","Derubi"
"1110","erodi",31,49.4152350680251,"erodi","structural","Derubi"
"1111","parmado",31,19.3942608942813,"parmado","structural","Derubi"
"1112","pd_top",31,35.0301199587341,"pd_top","structural","Derubi"
"1113","pH",31,69.4358232495794,"pH","physchem","Derubi"
"1114","proxi_eau_fast",31,4.31010890097357,"proxi_eau_fast","hydro","Derubi"
"1115","silt",31,24.1362286556209,"silt","structural","Derubi"
"1116","wr",31,35.3648384336708,"wr","hydro","Derubi"
"1117","awc_top",32,71.7031130815647,"awc_top","hydro","DeSubr"
"1118","bio_1",32,16.1160558822635,"TMeanY","temperature","DeSubr"
"1119","bio_10",32,24.662994622509,"TMeanWarmQ","temperature","DeSubr"
"1120","bio_11",32,12.8360868945997,"TMeanColdQ","temperature","DeSubr"
"1121","bio_12",32,15.2127993915265,"PTotY","precipitation","DeSubr"
"1122","bio_13",32,44.212108802459,"PWetM","precipitation","DeSubr"
"1123","bio_14",32,8.40130907652434,"PDryM","precipitation","DeSubr"
"1124","bio_15",32,15.3574520982197,"PSeason","precipitation","DeSubr"
"1125","bio_16",32,9.29748230896424,"PWetQ","precipitation","DeSubr"
"1126","bio_17",32,8.01015648515895,"PDryQ","precipitation","DeSubr"
"1127","bio_18",32,16.5648723295564,"PWarmQ","precipitation","DeSubr"
"1128","bio_19",32,26.9591178165679,"PColdQ","precipitation","DeSubr"
"1129","bio_2",32,43.7089399586827,"TMeanRngD","temperature","DeSubr"
"1130","bio_3",32,26.2348947665177,"TIso","temperature","DeSubr"
"1131","bio_4",32,35.1544807075406,"TSeason","temperature","DeSubr"
"1132","bio_5",32,15.1652634364786,"TMaxWarmM","temperature","DeSubr"
"1133","bio_6",32,12.7072495510336,"TMinColdM","temperature","DeSubr"
"1134","bio_7",32,21.660510621802,"TRngY","temperature","DeSubr"
"1135","bio_8",32,57.5924362864101,"TMeanWetQ","temperature","DeSubr"
"1136","bio_9",32,75.5621665003663,"TMeanDryQ","temperature","DeSubr"
"1137","bs_top",32,10.5792883884837,"bs_top","hydro","DeSubr"
"1138","Carbone",32,29.0660858647549,"C","physchem","DeSubr"
"1139","cec_top",32,6.08758883137838,"cec_top","hydro","DeSubr"
"1140","clay",32,83.2827779863332,"clay","structural","DeSubr"
"1141","clc",32,48.1722420940071,"clc","landcover","DeSubr"
"1142","CN",32,52.1957441778295,"CN","physchem","DeSubr"
"1143","crusting",32,40.2880208145408,"crusting","structural","DeSubr"
"1144","dgh",32,8.60328014261089,"dgh","structural","DeSubr"
"1145","dimp",32,4.03975517201703,"dimp","structural","DeSubr"
"1146","erodi",32,56.2880495762138,"erodi","structural","DeSubr"
"1147","parmado",32,18.5700239959615,"parmado","structural","DeSubr"
"1148","pd_top",32,16.4124161981139,"pd_top","structural","DeSubr"
"1149","pH",32,39.9711513793259,"pH","physchem","DeSubr"
"1150","proxi_eau_fast",32,2.87682855012361,"proxi_eau_fast","hydro","DeSubr"
"1151","silt",32,69.8287568037096,"silt","structural","DeSubr"
"1152","wr",32,55.8620386840263,"wr","hydro","DeSubr"
"1153","awc_top",33,7.6683117690677,"awc_top","hydro","DiOmod"
"1154","bio_1",33,2.93414523845169,"TMeanY","temperature","DiOmod"
"1155","bio_10",33,4.16419855568409,"TMeanWarmQ","temperature","DiOmod"
"1156","bio_11",33,8.61105048843903,"TMeanColdQ","temperature","DiOmod"
"1157","bio_12",33,0.51829473747558,"PTotY","precipitation","DiOmod"
"1158","bio_13",33,3.92109205015297,"PWetM","precipitation","DiOmod"
"1159","bio_14",33,12.6314986428968,"PDryM","precipitation","DiOmod"
"1160","bio_15",33,37.2921285418924,"PSeason","precipitation","DiOmod"
"1161","bio_16",33,8.03325564053937,"PWetQ","precipitation","DiOmod"
"1162","bio_17",33,15.2726657634467,"PDryQ","precipitation","DiOmod"
"1163","bio_18",33,1.77383337800755,"PWarmQ","precipitation","DiOmod"
"1164","bio_19",33,16.397870001235,"PColdQ","precipitation","DiOmod"
"1165","bio_2",33,6.54884564249556,"TMeanRngD","temperature","DiOmod"
"1166","bio_3",33,10.909978827969,"TIso","temperature","DiOmod"
"1167","bio_4",33,12.002669818406,"TSeason","temperature","DiOmod"
"1168","bio_5",33,2.68828928783934,"TMaxWarmM","temperature","DiOmod"
"1169","bio_6",33,8.62613012627799,"TMinColdM","temperature","DiOmod"
"1170","bio_7",33,17.8407383850968,"TRngY","temperature","DiOmod"
"1171","bio_8",33,2.87898833377975,"TMeanWetQ","temperature","DiOmod"
"1172","bio_9",33,4.30817971024425,"TMeanDryQ","temperature","DiOmod"
"1173","bs_top",33,14.8471928500283,"bs_top","hydro","DiOmod"
"1174","Carbone",33,3.30518187618946,"C","physchem","DiOmod"
"1175","cec_top",33,15.62628997702,"cec_top","hydro","DiOmod"
"1176","clay",33,2.6985330888152,"clay","structural","DiOmod"
"1177","clc",33,9.87418835509272,"clc","landcover","DiOmod"
"1178","CN",33,18.4314443901209,"CN","physchem","DiOmod"
"1179","crusting",33,13.4840618255624,"crusting","structural","DiOmod"
"1180","dgh",33,5.80987078447225,"dgh","structural","DiOmod"
"1181","dimp",33,1.23849959884379,"dimp","structural","DiOmod"
"1182","erodi",33,13.0872201517856,"erodi","structural","DiOmod"
"1183","parmado",33,15.2915894701706,"parmado","structural","DiOmod"
"1184","pd_top",33,22.5441257695377,"pd_top","structural","DiOmod"
"1185","pH",33,7.18434124261636,"pH","physchem","DiOmod"
"1186","proxi_eau_fast",33,0.733964453907809,"proxi_eau_fast","hydro","DiOmod"
"1187","silt",33,9.71091424987116,"silt","structural","DiOmod"
"1188","wr",33,7.29048548058587,"wr","hydro","DiOmod"
"1189","awc_top",34,36.9101972534346,"awc_top","hydro","Dipilo"
"1190","bio_1",34,10.1003332213446,"TMeanY","temperature","Dipilo"
"1191","bio_10",34,18.3378882484977,"TMeanWarmQ","temperature","Dipilo"
"1192","bio_11",34,19.0103395159892,"TMeanColdQ","temperature","Dipilo"
"1193","bio_12",34,2.64143617319776,"PTotY","precipitation","Dipilo"
"1194","bio_13",34,12.1276701355648,"PWetM","precipitation","Dipilo"
"1195","bio_14",34,10.2572273719743,"PDryM","precipitation","Dipilo"
"1196","bio_15",34,29.1556175770119,"PSeason","precipitation","Dipilo"
"1197","bio_16",34,8.98825347454212,"PWetQ","precipitation","Dipilo"
"1198","bio_17",34,12.3447430979028,"PDryQ","precipitation","Dipilo"
"1199","bio_18",34,10.2337577797413,"PWarmQ","precipitation","Dipilo"
"1200","bio_19",34,35.7472231403906,"PColdQ","precipitation","Dipilo"
"1201","bio_2",34,13.0017972815263,"TMeanRngD","temperature","Dipilo"
"1202","bio_3",34,3.92871877359285,"TIso","temperature","Dipilo"
"1203","bio_4",34,10.8678405591593,"TSeason","temperature","Dipilo"
"1204","bio_5",34,8.10500063189575,"TMaxWarmM","temperature","Dipilo"
"1205","bio_6",34,26.9263064320987,"TMinColdM","temperature","Dipilo"
"1206","bio_7",34,18.9489943205294,"TRngY","temperature","Dipilo"
"1207","bio_8",34,7.61481696719452,"TMeanWetQ","temperature","Dipilo"
"1208","bio_9",34,9.94257156883767,"TMeanDryQ","temperature","Dipilo"
"1209","bs_top",34,9.36200665364957,"bs_top","hydro","Dipilo"
"1210","Carbone",34,12.3396399385279,"C","physchem","Dipilo"
"1211","cec_top",34,24.4386392648449,"cec_top","hydro","Dipilo"
"1212","clay",34,3.96423594358372,"clay","structural","Dipilo"
"1213","clc",34,23.904766276833,"clc","landcover","Dipilo"
"1214","CN",34,24.0352888127822,"CN","physchem","Dipilo"
"1215","crusting",34,28.8863494578818,"crusting","structural","Dipilo"
"1216","dgh",34,3.7938565302373,"dgh","structural","Dipilo"
"1217","dimp",34,1.52205849784455,"dimp","structural","Dipilo"
"1218","erodi",34,16.0588392113544,"erodi","structural","Dipilo"
"1219","parmado",34,30.0398517768718,"parmado","structural","Dipilo"
"1220","pd_top",34,43.0956371523561,"pd_top","structural","Dipilo"
"1221","pH",34,24.7704648610688,"pH","physchem","Dipilo"
"1222","proxi_eau_fast",34,1.02986727177102,"proxi_eau_fast","hydro","Dipilo"
"1223","silt",34,18.8434413227545,"silt","structural","Dipilo"
"1224","wr",34,18.3143526660121,"wr","hydro","Dipilo"
"1225","awc_top",35,40.1983312902663,"awc_top","hydro","Eifeti"
"1226","bio_1",35,13.1221332662261,"TMeanY","temperature","Eifeti"
"1227","bio_10",35,18.8036128597591,"TMeanWarmQ","temperature","Eifeti"
"1228","bio_11",35,34.2507606666115,"TMeanColdQ","temperature","Eifeti"
"1229","bio_12",35,9.63626517889519,"PTotY","precipitation","Eifeti"
"1230","bio_13",35,26.5709512277704,"PWetM","precipitation","Eifeti"
"1231","bio_14",35,13.7751879125367,"PDryM","precipitation","Eifeti"
"1232","bio_15",35,6.06266588235991,"PSeason","precipitation","Eifeti"
"1233","bio_16",35,13.715880331309,"PWetQ","precipitation","Eifeti"
"1234","bio_17",35,12.9795340159646,"PDryQ","precipitation","Eifeti"
"1235","bio_18",35,21.429192313197,"PWarmQ","precipitation","Eifeti"
"1236","bio_19",35,26.3739321288294,"PColdQ","precipitation","Eifeti"
"1237","bio_2",35,62.3577065951203,"TMeanRngD","temperature","Eifeti"
"1238","bio_3",35,62.1957106974894,"TIso","temperature","Eifeti"
"1239","bio_4",35,65.3239666834348,"TSeason","temperature","Eifeti"
"1240","bio_5",35,9.56808003115834,"TMaxWarmM","temperature","Eifeti"
"1241","bio_6",35,16.7990581110903,"TMinColdM","temperature","Eifeti"
"1242","bio_7",35,23.4932671164328,"TRngY","temperature","Eifeti"
"1243","bio_8",35,39.8384244180753,"TMeanWetQ","temperature","Eifeti"
"1244","bio_9",35,57.642263765028,"TMeanDryQ","temperature","Eifeti"
"1245","bs_top",35,10.0922517241599,"bs_top","hydro","Eifeti"
"1246","Carbone",35,27.7672203287588,"C","physchem","Eifeti"
"1247","cec_top",35,10.3052080185617,"cec_top","hydro","Eifeti"
"1248","clay",35,49.6966339236467,"clay","structural","Eifeti"
"1249","clc",35,43.7636265659942,"clc","landcover","Eifeti"
"1250","CN",35,43.6757739537842,"CN","physchem","Eifeti"
"1251","crusting",35,34.2751703677734,"crusting","structural","Eifeti"
"1252","dgh",35,14.2115830128084,"dgh","structural","Eifeti"
"1253","dimp",35,3.37309237039563,"dimp","structural","Eifeti"
"1254","erodi",35,60.1135054479977,"erodi","structural","Eifeti"
"1255","parmado",35,24.9122625974057,"parmado","structural","Eifeti"
"1256","pd_top",35,38.2958058365602,"pd_top","structural","Eifeti"
"1257","pH",35,45.116669390009,"pH","physchem","Eifeti"
"1258","proxi_eau_fast",35,5.94271234251828,"proxi_eau_fast","hydro","Eifeti"
"1259","silt",35,26.0285462208608,"silt","structural","Eifeti"
"1260","wr",35,48.4361431741256,"wr","hydro","Eifeti"
"1261","awc_top",36,59.5879559492134,"awc_top","hydro","Eitetr"
"1262","bio_1",36,12.0982121638674,"TMeanY","temperature","Eitetr"
"1263","bio_10",36,5.15662498733029,"TMeanWarmQ","temperature","Eitetr"
"1264","bio_11",36,7.34164595087059,"TMeanColdQ","temperature","Eitetr"
"1265","bio_12",36,10.5853262542188,"PTotY","precipitation","Eitetr"
"1266","bio_13",36,69.1825822581537,"PWetM","precipitation","Eitetr"
"1267","bio_14",36,8.63118595096283,"PDryM","precipitation","Eitetr"
"1268","bio_15",36,16.3485210283194,"PSeason","precipitation","Eitetr"
"1269","bio_16",36,3.94691517595202,"PWetQ","precipitation","Eitetr"
"1270","bio_17",36,4.79246341410093,"PDryQ","precipitation","Eitetr"
"1271","bio_18",36,40.0179991599917,"PWarmQ","precipitation","Eitetr"
"1272","bio_19",36,34.3519913444854,"PColdQ","precipitation","Eitetr"
"1273","bio_2",36,39.9118481012154,"TMeanRngD","temperature","Eitetr"
"1274","bio_3",36,4.2871083089523,"TIso","temperature","Eitetr"
"1275","bio_4",36,9.88914628432132,"TSeason","temperature","Eitetr"
"1276","bio_5",36,5.35001533991657,"TMaxWarmM","temperature","Eitetr"
"1277","bio_6",36,43.715195293827,"TMinColdM","temperature","Eitetr"
"1278","bio_7",36,50.0015156591032,"TRngY","temperature","Eitetr"
"1279","bio_8",36,44.6860870756116,"TMeanWetQ","temperature","Eitetr"
"1280","bio_9",36,31.936867083637,"TMeanDryQ","temperature","Eitetr"
"1281","bs_top",36,11.864793368848,"bs_top","hydro","Eitetr"
"1282","Carbone",36,4.20444748674519,"C","physchem","Eitetr"
"1283","cec_top",36,20.4624501307029,"cec_top","hydro","Eitetr"
"1284","clay",36,27.6223908228613,"clay","structural","Eitetr"
"1285","clc",36,62.9340843487531,"clc","landcover","Eitetr"
"1286","CN",36,15.7090838284232,"CN","physchem","Eitetr"
"1287","crusting",36,47.6344372085668,"crusting","structural","Eitetr"
"1288","dgh",36,27.2719424430281,"dgh","structural","Eitetr"
"1289","dimp",36,5.12721631910652,"dimp","structural","Eitetr"
"1290","erodi",36,23.9249472291023,"erodi","structural","Eitetr"
"1291","parmado",36,24.9455302079581,"parmado","structural","Eitetr"
"1292","pd_top",36,51.7011351757124,"pd_top","structural","Eitetr"
"1293","pH",36,92.0064294611569,"pH","physchem","Eitetr"
"1294","proxi_eau_fast",36,1.26391202529892,"proxi_eau_fast","hydro","Eitetr"
"1295","silt",36,90.2397694025375,"silt","structural","Eitetr"
"1296","wr",36,31.5813816910051,"wr","hydro","Eitetr"
"1297","awc_top",37,10.8997811235557,"awc_top","hydro","Hagord"
"1298","bio_1",37,17.3433122123011,"TMeanY","temperature","Hagord"
"1299","bio_10",37,6.31856243592369,"TMeanWarmQ","temperature","Hagord"
"1300","bio_11",37,15.5925108410961,"TMeanColdQ","temperature","Hagord"
"1301","bio_12",37,14.403269468757,"PTotY","precipitation","Hagord"
"1302","bio_13",37,88.0443611839993,"PWetM","precipitation","Hagord"
"1303","bio_14",37,21.3663528888903,"PDryM","precipitation","Hagord"
"1304","bio_15",37,42.0888262945182,"PSeason","precipitation","Hagord"
"1305","bio_16",37,5.99267656169347,"PWetQ","precipitation","Hagord"
"1306","bio_17",37,52.1556707679904,"PDryQ","precipitation","Hagord"
"1307","bio_18",37,64.7312009957516,"PWarmQ","precipitation","Hagord"
"1308","bio_19",37,63.4885731694688,"PColdQ","precipitation","Hagord"
"1309","bio_2",37,7.68849283754929,"TMeanRngD","temperature","Hagord"
"1310","bio_3",37,10.7313856475012,"TIso","temperature","Hagord"
"1311","bio_4",37,37.6490367272616,"TSeason","temperature","Hagord"
"1312","bio_5",37,7.77175787954043,"TMaxWarmM","temperature","Hagord"
"1313","bio_6",37,46.1839494948965,"TMinColdM","temperature","Hagord"
"1314","bio_7",37,14.3438287493099,"TRngY","temperature","Hagord"
"1315","bio_8",37,61.4689224521647,"TMeanWetQ","temperature","Hagord"
"1316","bio_9",37,37.1398855948628,"TMeanDryQ","temperature","Hagord"
"1317","bs_top",37,5.886418580666,"bs_top","hydro","Hagord"
"1318","Carbone",37,30.4083078484315,"C","physchem","Hagord"
"1319","cec_top",37,27.933242685094,"cec_top","hydro","Hagord"
"1320","clay",37,15.2522475397434,"clay","structural","Hagord"
"1321","clc",37,50.7161982950389,"clc","landcover","Hagord"
"1322","CN",37,17.1824170806161,"CN","physchem","Hagord"
"1323","crusting",37,63.5287440816094,"crusting","structural","Hagord"
"1324","dgh",37,14.5220934690605,"dgh","structural","Hagord"
"1325","dimp",37,23.3347789900957,"dimp","structural","Hagord"
"1326","erodi",37,19.9334143418589,"erodi","structural","Hagord"
"1327","parmado",37,62.0317278019533,"parmado","structural","Hagord"
"1328","pd_top",37,9.48865900352071,"pd_top","structural","Hagord"
"1329","pH",37,63.0810740151214,"pH","physchem","Hagord"
"1330","proxi_eau_fast",37,3.76953640258917,"proxi_eau_fast","hydro","Hagord"
"1331","silt",37,46.4879277726853,"silt","structural","Hagord"
"1332","wr",37,54.6134984637082,"wr","hydro","Hagord"
"1333","awc_top",38,73.4697585452792,"awc_top","hydro","Heocul"
"1334","bio_1",38,11.6689005113304,"TMeanY","temperature","Heocul"
"1335","bio_10",38,8.23270277129531,"TMeanWarmQ","temperature","Heocul"
"1336","bio_11",38,10.8085744336928,"TMeanColdQ","temperature","Heocul"
"1337","bio_12",38,20.6438790318282,"PTotY","precipitation","Heocul"
"1338","bio_13",38,73.3980539874523,"PWetM","precipitation","Heocul"
"1339","bio_14",38,10.2702316847064,"PDryM","precipitation","Heocul"
"1340","bio_15",38,37.9570078239182,"PSeason","precipitation","Heocul"
"1341","bio_16",38,5.39414281432462,"PWetQ","precipitation","Heocul"
"1342","bio_17",38,11.7543888351929,"PDryQ","precipitation","Heocul"
"1343","bio_18",38,21.0588157386281,"PWarmQ","precipitation","Heocul"
"1344","bio_19",38,30.9116474271317,"PColdQ","precipitation","Heocul"
"1345","bio_2",38,9.36662204485372,"TMeanRngD","temperature","Heocul"
"1346","bio_3",38,25.0100170112323,"TIso","temperature","Heocul"
"1347","bio_4",38,20.4873918706322,"TSeason","temperature","Heocul"
"1348","bio_5",38,6.94219714188458,"TMaxWarmM","temperature","Heocul"
"1349","bio_6",38,38.7175742361776,"TMinColdM","temperature","Heocul"
"1350","bio_7",38,20.6580854422661,"TRngY","temperature","Heocul"
"1351","bio_8",38,78.1245043246205,"TMeanWetQ","temperature","Heocul"
"1352","bio_9",38,72.6304087391267,"TMeanDryQ","temperature","Heocul"
"1353","bs_top",38,22.1875314935484,"bs_top","hydro","Heocul"
"1354","Carbone",38,13.846649469233,"C","physchem","Heocul"
"1355","cec_top",38,6.50713340881377,"cec_top","hydro","Heocul"
"1356","clay",38,72.3320946681513,"clay","structural","Heocul"
"1357","clc",38,56.8993450434493,"clc","landcover","Heocul"
"1358","CN",38,17.6045940297827,"CN","physchem","Heocul"
"1359","crusting",38,52.7670812539982,"crusting","structural","Heocul"
